uni_id	FCA_id	FCA_name	steps_from_Eukaryota
Q96GA3	33154	Opisthokonta	1
Q9NQ29	2759	Eukaryota	0
Q96LR2	33213	Bilateria	4
Q86V48	2759	Eukaryota	0
O95711	33213	Bilateria	4
Q8N2G4	6072	Eumetazoa	3
Q5VWZ2	2759	Eukaryota	0
Q8IV50	2759	Eukaryota	0
Q99698	2759	Eukaryota	0
O60299	33154	Opisthokonta	1
Q96QH8	33213	Bilateria	4
Q6P0N0	2759	Eukaryota	0
Q9NPA3	33208	Metazoa	2
Q8NHL6	33208	Metazoa	2
Q8N3F0	7742	Vertebrata	8
Q8N5H3	6072	Eumetazoa	3
Q96CN5	2759	Eukaryota	0
Q5T700	7711	Chordata	6
Q6NSJ5	2759	Eukaryota	0
Q5VUJ6	2759	Eukaryota	0
Q5T3J3	33208	Metazoa	2
Q9H089	2759	Eukaryota	0
Q96S90	2759	Eukaryota	0
Q9BRK4	33154	Opisthokonta	1
Q6ZN16	2759	Eukaryota	0
Q8NHW3	2759	Eukaryota	0
Q14582	2759	Eukaryota	0
P20916	33213	Bilateria	4
Q96JG8	2759	Eukaryota	0
Q9HAY2	2759	Eukaryota	0
Q9BXY0	2759	Eukaryota	0
Q5TCQ9	33208	Metazoa	2
Q96A59	33213	Bilateria	4
Q96PG2	33208	Metazoa	2
Q92585	33154	Opisthokonta	1
Q8N5U1	33208	Metazoa	2
Q9NQG1	33213	Bilateria	4
Q6UB28	2759	Eukaryota	0
Q5VT66	2759	Eukaryota	0
P49137	33208	Metazoa	2
Q86YJ5	2759	Eukaryota	0
Q8IW41	33208	Metazoa	2
Q7KZI7	2759	Eukaryota	0
Q9P2E8	2759	Eukaryota	0
Q9NX47	2759	Eukaryota	0
O60337	2759	Eukaryota	0
P35410	33213	Bilateria	4
P48740	2759	Eukaryota	0
O00187	2759	Eukaryota	0
Q9Y2H9	2759	Eukaryota	0
Q6P0Q8	2759	Eukaryota	0
P61244	2759	Eukaryota	0
O15440	2759	Eukaryota	0
Q13753	2759	Eukaryota	0
A6NM11	2759	Eukaryota	0
P11047	2759	Eukaryota	0
Q86U70	2759	Eukaryota	0
P07864	2759	Eukaryota	0
Q9BTC8	2759	Eukaryota	0
Q96DY7	6072	Eumetazoa	3
P56278	33213	Bilateria	4
Q96E29	2759	Eukaryota	0
Q7Z6M4	2759	Eukaryota	0
Q9NUN5	33154	Opisthokonta	1
Q969R5	2759	Eukaryota	0
Q0VAK6	33154	Opisthokonta	1
Q96L50	2759	Eukaryota	0
P58215	2759	Eukaryota	0
Q9Y2Z2	2759	Eukaryota	0
Q643R3	2759	Eukaryota	0
Q14693	2759	Eukaryota	0
Q99677	2759	Eukaryota	0
Q9BQK8	2759	Eukaryota	0
P06858	2759	Eukaryota	0
Q50LG9	2759	Eukaryota	0
Q9C0I9	2759	Eukaryota	0
Q6UY01	33154	Opisthokonta	1
Q9HCJ2	2759	Eukaryota	0
Q8TDW0	2759	Eukaryota	0
Q7L1W4	2759	Eukaryota	0
Q96DD0	33154	Opisthokonta	1
Q86UE6	2759	Eukaryota	0
O43300	2759	Eukaryota	0
Q9HBW1	2759	Eukaryota	0
A4D1F6	2759	Eukaryota	0
P98164	2759	Eukaryota	0
O75074	2759	Eukaryota	0
P62310	2759	Eukaryota	0
Q8ND56	2759	Eukaryota	0
A4QPB2	2759	Eukaryota	0
Q86X29	33154	Opisthokonta	1
Q6P1Q0	33208	Metazoa	2
O94822	2759	Eukaryota	0
P51884	2759	Eukaryota	0
Q8IV03	33213	Bilateria	4
Q86TE4	6072	Eumetazoa	3
Q14210	33154	Opisthokonta	1
Q16553	33154	Opisthokonta	1
Q17RY6	9347	Eutheria	18
H3BQJ8	33154	Opisthokonta	1
Q9NX58	2759	Eukaryota	0
O15296	2759	Eukaryota	0
Q9BS40	33208	Metazoa	2
O95867	33213	Bilateria	4
O95372	2759	Eukaryota	0
Q9Y250	33154	Opisthokonta	1
Q96DS6	33208	Metazoa	2
Q9Y2E5	2759	Eukaryota	0
Q6ZN28	2759	Eukaryota	0
Q9H9H5	2759	Eukaryota	0
Q9NYL2	2759	Eukaryota	0
Q9BW11	2759	Eukaryota	0
O60732	2759	Eukaryota	0
Q9Y5Q3	2759	Eukaryota	0
P43365	2759	Eukaryota	0
O15480	2759	Eukaryota	0
Q86UL8	33208	Metazoa	2
Q9BSK0	7776	Gnathostomata	9
Q9NXJ0	33208	Metazoa	2
Q8IZL2	33154	Opisthokonta	1
Q8WWY8	6072	Eumetazoa	3
Q8IVB5	33208	Metazoa	2
Q68DH5	2759	Eukaryota	0
Q9Y468	2759	Eukaryota	0
P20700	33154	Opisthokonta	1
Q9H9Z2	2759	Eukaryota	0
Q1L5Z9	2759	Eukaryota	0
Q496Y0	2759	Eukaryota	0
P36776	2759	Eukaryota	0
P18054	2759	Eukaryota	0
P48039	2759	Eukaryota	0
P49286	2759	Eukaryota	0
Q13585	2759	Eukaryota	0
Q93052	2759	Eukaryota	0
O43312	2759	Eukaryota	0
Q765P7	2759	Eukaryota	0
Q5HYI7	2759	Eukaryota	0
Q6ZQY2	2759	Eukaryota	0
Q2VPJ9	33213	Bilateria	4
O95237	2759	Eukaryota	0
Q9H756	6072	Eumetazoa	3
Q86VZ4	2759	Eukaryota	0
Q9NZR2	2759	Eukaryota	0
Q86VH5	2759	Eukaryota	0
Q07954	2759	Eukaryota	0
P22888	2759	Eukaryota	0
O75096	2759	Eukaryota	0
Q9BX40	2759	Eukaryota	0
Q14114	2759	Eukaryota	0
Q8N112	33208	Metazoa	2
P62312	2759	Eukaryota	0
Q9BY19	33208	Metazoa	2
Q56UN5	2759	Eukaryota	0
P33908	2759	Eukaryota	0
O60336	2759	Eukaryota	0
P49641	2759	Eukaryota	0
Q9C0I1	33208	Metazoa	2
Q86UP9	2759	Eukaryota	0
Q9H008	2759	Eukaryota	0
Q9NQ69	2759	Eukaryota	0
P15018	33213	Bilateria	4
P0C6S8	2759	Eukaryota	0
Q9UHB6	2759	Eukaryota	0
Q9NUP9	2759	Eukaryota	0
P11150	2759	Eukaryota	0
Q5VYY2	2759	Eukaryota	0
Q9Y234	2759	Eukaryota	0
Q8TD35	33208	Metazoa	2
Q17RR3	2759	Eukaryota	0
Q9NZU5	2759	Eukaryota	0
Q8TAP4	2759	Eukaryota	0
Q6P5Q4	33154	Opisthokonta	1
Q8N448	33154	Opisthokonta	1
Q12907	2759	Eukaryota	0
P42345	2759	Eukaryota	0
Q86U10	2759	Eukaryota	0
P42285	2759	Eukaryota	0
Q6XZB0	6072	Eumetazoa	3
Q9BU23	33154	Opisthokonta	1
Q8TBB1	33154	Opisthokonta	1
Q9UBY5	2759	Eukaryota	0
O75648	2759	Eukaryota	0
Q5SZI1	33511	Deuterostomia	5
Q68CR7	2759	Eukaryota	0
Q8IZ02	33208	Metazoa	2
Q6ZSA7	2759	Eukaryota	0
Q96NI6	2759	Eukaryota	0
Q8IYG6	2759	Eukaryota	0
Q9H9A6	2759	Eukaryota	0
Q96II8	2759	Eukaryota	0
Q53EV4	33208	Metazoa	2
Q96JA1	2759	Eukaryota	0
Q9P244	2759	Eukaryota	0
Q12912	33154	Opisthokonta	1
Q7Z4F1	2759	Eukaryota	0
A6NJW4	6072	Eumetazoa	3
Q8WUT4	33213	Bilateria	4
Q3SXY7	33213	Bilateria	4
Q96NW7	2759	Eukaryota	0
Q9HBL6	33213	Bilateria	4
Q8N967	33213	Bilateria	4
Q38SD2	2759	Eukaryota	0
O75197	2759	Eukaryota	0
P83369	33208	Metazoa	2
O15116	2759	Eukaryota	0
Q9HCC9	2759	Eukaryota	0
Q14767	2759	Eukaryota	0
Q8N2S1	2759	Eukaryota	0
Q9Y2Q5	33154	Opisthokonta	1
Q9P127	33208	Metazoa	2
Q538Z0	1437010	Boreoeutheria	19
O94772	33154	Opisthokonta	1
O60449	33208	Metazoa	2
Q9Y6Y9	33208	Metazoa	2
Q8N1E2	33208	Metazoa	2
Q86SG7	33208	Metazoa	2
P10253	2759	Eukaryota	0
P12980	2759	Eukaryota	0
Q6UWN5	33154	Opisthokonta	1
P02545	33154	Opisthokonta	1
P16050	2759	Eukaryota	0
P09917	2759	Eukaryota	0
Q8NI32	33154	Opisthokonta	1
Q08397	2759	Eukaryota	0
Q9UBK8	2759	Eukaryota	0
Q9ULD2	33154	Opisthokonta	1
Q9P2M1	33208	Metazoa	2
Q0VAA2	2759	Eukaryota	0
Q8N309	2759	Eukaryota	0
Q6ZNQ3	33154	Opisthokonta	1
Q8N4P6	2759	Eukaryota	0
Q86YC3	2759	Eukaryota	0
Q1X8D7	33154	Opisthokonta	1
A6NIK2	33208	Metazoa	2
Q8TF66	2759	Eukaryota	0
Q8N456	33208	Metazoa	2
O75427	2759	Eukaryota	0
A6NCL2	6072	Eumetazoa	3
Q8ND94	33208	Metazoa	2
Q7Z2Q7	6072	Eumetazoa	3
Q9UFC0	2759	Eukaryota	0
Q5S007	2759	Eukaryota	0
O75581	2759	Eukaryota	0
Q8N8F7	33511	Deuterostomia	5
P33241	33208	Metazoa	2
Q15722	117571	Euteleostomi	11
Q9NPC1	2759	Eukaryota	0
Q14766	2759	Eukaryota	0
Q9NS15	2759	Eukaryota	0
P29376	2759	Eukaryota	0
Q16873	33208	Metazoa	2
Q14722	2759	Eukaryota	0
Q13303	2759	Eukaryota	0
Q9H3M0	2759	Eukaryota	0
Q9UIX4	2759	Eukaryota	0
Q09470	2759	Eukaryota	0
Q6PIU1	2759	Eukaryota	0
Q9Y597	2759	Eukaryota	0
Q16566	2759	Eukaryota	0
Q6ZWB6	33154	Opisthokonta	1
Q9H252	2759	Eukaryota	0
P56696	2759	Eukaryota	0
P48544	2759	Eukaryota	0
Q9ULH0	2759	Eukaryota	0
Q8NHM5	2759	Eukaryota	0
B2RXH2	33154	Opisthokonta	1
Q9BY66	2759	Eukaryota	0
Q6ZMT4	2759	Eukaryota	0
Q8N371	2759	Eukaryota	0
Q99583	2759	Eukaryota	0
P50219	2759	Eukaryota	0
Q8TD46	33213	Bilateria	4
Q96BY2	2759	Eukaryota	0
Q13875	2759	Eukaryota	0
Q13237	2759	Eukaryota	0
Q587J8	33208	Metazoa	2
P50053	2759	Eukaryota	0
Q8N743	33213	Bilateria	4
Q9H1H9	2759	Eukaryota	0
P46013	33154	Opisthokonta	1
Q96L93	2759	Eukaryota	0
Q14807	2759	Eukaryota	0
P52732	2759	Eukaryota	0
Q96J84	33154	Opisthokonta	1
Q15058	2759	Eukaryota	0
Q2M1P5	2759	Eukaryota	0
P33176	2759	Eukaryota	0
Q96CT2	2759	Eukaryota	0
Q8IXQ5	33511	Deuterostomia	5
Q9UKR3	2759	Eukaryota	0
Q9NS61	2759	Eukaryota	0
Q9Y6J6	2759	Eukaryota	0
Q8TAE7	2759	Eukaryota	0
P06732	2759	Eukaryota	0
Q8NC54	33213	Bilateria	4
Q9UQ05	2759	Eukaryota	0
Q8NCM2	2759	Eukaryota	0
P63252	2759	Eukaryota	0
P48051	2759	Eukaryota	0
Q92806	2759	Eukaryota	0
O14649	2759	Eukaryota	0
Q8NEH6	33208	Metazoa	2
Q7LBC6	2759	Eukaryota	0
P41229	2759	Eukaryota	0
Q6Q8B3	33213	Bilateria	4
Q9UBU8	2759	Eukaryota	0
Q15014	2759	Eukaryota	0
Q7Z7F0	2759	Eukaryota	0
Q9P2E2	2759	Eukaryota	0
O60333	2759	Eukaryota	0
O15066	2759	Eukaryota	0
Q969F8	33208	Metazoa	2
Q02241	33154	Opisthokonta	1
Q8IZU9	33154	Opisthokonta	1
O95396	2759	Eukaryota	0
Q5VTJ3	33213	Bilateria	4
Q8N7A1	2759	Eukaryota	0
Q8TBB5	2759	Eukaryota	0
A6NCF5	2759	Eukaryota	0
Q8N239	7776	Gnathostomata	9
Q96PQ7	33208	Metazoa	2
Q92845	2759	Eukaryota	0
A4D1S0	33213	Bilateria	4
O43474	2759	Eukaryota	0
Q9H0H3	7711	Chordata	6
Q86Y97	33154	Opisthokonta	1
Q04759	2759	Eukaryota	0
Q8NFU5	2759	Eukaryota	0
Q15181	2759	Eukaryota	0
Q9H2U2	2759	Eukaryota	0
Q9UGB7	2759	Eukaryota	0
Q99797	2759	Eukaryota	0
Q8TD10	33208	Metazoa	2
Q8TDR0	2759	Eukaryota	0
P26006	33208	Metazoa	2
Q9ULR0	2759	Eukaryota	0
P23229	33208	Metazoa	2
P26010	2759	Eukaryota	0
Q6ZRS4	2759	Eukaryota	0
Q9H492	2759	Eukaryota	0
P23458	2759	Eukaryota	0
Q9Y4A0	2759	Eukaryota	0
Q92833	33154	Opisthokonta	1
Q86VZ6	2759	Eukaryota	0
O60271	2759	Eukaryota	0
Q9HDC5	2759	Eukaryota	0
Q9BR39	2759	Eukaryota	0
Q9Y4U1	2759	Eukaryota	0
O15063	33208	Metazoa	2
O60268	33208	Metazoa	2
A8MWY0	2759	Eukaryota	0
Q8NCT3	2759	Eukaryota	0
Q9HCI6	33208	Metazoa	2
Q8N4V1	2759	Eukaryota	0
Q8N8K9	2759	Eukaryota	0
P08779	33154	Opisthokonta	1
Q04695	33154	Opisthokonta	1
Q14532	33154	Opisthokonta	1
P14780	2759	Eukaryota	0
P02538	33208	Metazoa	2
P48668	33208	Metazoa	2
Q3SY84	2759	Eukaryota	0
Q14CN4	2759	Eukaryota	0
Q86Y46	2759	Eukaryota	0
Q8IZA0	33208	Metazoa	2
Q9UBP8	2759	Eukaryota	0
P19013	2759	Eukaryota	0
P05787	2759	Eukaryota	0
Q96L42	2759	Eukaryota	0
Q9HB15	6072	Eumetazoa	3
P17658	2759	Eukaryota	0
P48549	2759	Eukaryota	0
Q8NAX2	33213	Bilateria	4
O95069	2759	Eukaryota	0
O60341	2759	Eukaryota	0
O75164	33154	Opisthokonta	1
Q9H3R0	33154	Opisthokonta	1
Q6B0I6	33154	Opisthokonta	1
Q9UGL1	2759	Eukaryota	0
O15054	2759	Eukaryota	0
Q7L9L4	2759	Eukaryota	0
Q63HM1	2759	Eukaryota	0
Q99706	33213	Bilateria	4
Q96EN8	2759	Eukaryota	0
Q96Q89	33154	Opisthokonta	1
Q9NS87	2759	Eukaryota	0
Q8TBQ9	2759	Eukaryota	0
Q6P597	2759	Eukaryota	0
A6NCE7	2759	Eukaryota	0
P60329	2759	Eukaryota	0
Q3SY46	33208	Metazoa	2
A8MUX0	2759	Eukaryota	0
Q3LHN1	9604	Hominidae	26
Q3LI83	33208	Metazoa	2
P60410	9347	Eutheria	18
Q8IUC1	2759	Eukaryota	0
Q13601	2759	Eukaryota	0
O76013	33154	Opisthokonta	1
Q9HA64	2759	Eukaryota	0
Q99547	2759	Eukaryota	0
P23443	2759	Eukaryota	0
P47929	2759	Eukaryota	0
Q05315	32525	Theria	17
Q8WVC0	2759	Eukaryota	0
Q9Y3D2	2759	Eukaryota	0
P48357	2759	Eukaryota	0
Q6P444	2759	Eukaryota	0
Q9H4K7	2759	Eukaryota	0
O43439	33154	Opisthokonta	1
Q8N0V4	2759	Eukaryota	0
Q8N145	2759	Eukaryota	0
Q9Y216	2759	Eukaryota	0
Q96EF0	2759	Eukaryota	0
Q96QG7	2759	Eukaryota	0
Q9NXD2	33208	Metazoa	2
P48059	2759	Eukaryota	0
Q7Z4I7	2759	Eukaryota	0
Q13136	2759	Eukaryota	0
Q9BV20	2759	Eukaryota	0
Q86W92	33154	Opisthokonta	1
Q5W064	2759	Eukaryota	0
Q5VXJ0	2759	Eukaryota	0
O75019	33208	Metazoa	2
Q8N423	33208	Metazoa	2
Q6ZMQ8	33154	Opisthokonta	1
Q8IWU2	33154	Opisthokonta	1
Q96KR4	2759	Eukaryota	0
Q9H0V9	2759	Eukaryota	0
Q17RB8	2759	Eukaryota	0
Q86WA8	2759	Eukaryota	0
Q6NTE8	2759	Eukaryota	0
Q68CQ1	2759	Eukaryota	0
Q92887	2759	Eukaryota	0
Q14657	2759	Eukaryota	0
Q16787	2759	Eukaryota	0
O15230	2759	Eukaryota	0
P13473	33208	Metazoa	2
Q9UQV4	33208	Metazoa	2
Q569H4	33213	Bilateria	4
Q86VI4	33154	Opisthokonta	1
Q9NS86	2759	Eukaryota	0
Q71RC2	2759	Eukaryota	0
Q9BRS8	2759	Eukaryota	0
Q4G0J3	2759	Eukaryota	0
Q9HD23	2759	Eukaryota	0
Q9Y4W2	2759	Eukaryota	0
Q9ULH7	2759	Eukaryota	0
Q92615	2759	Eukaryota	0
Q8IWV1	33213	Bilateria	4
O95447	2759	Eukaryota	0
P04180	2759	Eukaryota	0
P52954	2759	Eukaryota	0
Q9Y383	2759	Eukaryota	0
O43679	2759	Eukaryota	0
O00214	33154	Opisthokonta	1
Q3B8N2	33154	Opisthokonta	1
Q9Y5L5	117571	Euteleostomi	11
Q96B70	33154	Opisthokonta	1
P09382	33154	Opisthokonta	1
P05162	33154	Opisthokonta	1
Q9UPM6	2759	Eukaryota	0
Q8NG48	2759	Eukaryota	0
Q9UGP4	2759	Eukaryota	0
O75145	2759	Eukaryota	0
Q8ND30	33154	Opisthokonta	1
Q05469	2759	Eukaryota	0
Q99732	33154	Opisthokonta	1
A6NI73	33208	Metazoa	2
P32004	2759	Eukaryota	0
O75449	2759	Eukaryota	0
Q8IV20	2759	Eukaryota	0
Q9UNZ5	33154	Opisthokonta	1
Q9UIC8	2759	Eukaryota	0
Q6UWM7	2759	Eukaryota	0
O95751	2759	Eukaryota	0
O43261	314146	Euarchontoglires	20
Q4VC12	33154	Opisthokonta	1
Q9BYG7	33208	Metazoa	2
P28360	2759	Eukaryota	0
Q5VZV1	2759	Eukaryota	0
Q9H867	2759	Eukaryota	0
Q13330	2759	Eukaryota	0
O75081	33154	Opisthokonta	1
Q3ZCV2	33208	Metazoa	2
P49914	2759	Eukaryota	0
P42898	2759	Eukaryota	0
Q2M296	2759	Eukaryota	0
O43813	2759	Eukaryota	0
Q9UHI5	2759	Eukaryota	0
Q8IYD9	2759	Eukaryota	0
Q01650	2759	Eukaryota	0
Q6UX15	33154	Opisthokonta	1
P05455	2759	Eukaryota	0
Q8N3Y3	2759	Eukaryota	0
Q86UK5	33208	Metazoa	2
P18428	2759	Eukaryota	0
Q5T5B0	2759	Eukaryota	0
Q68DK7	33208	Metazoa	2
Q6ZST4	117571	Euteleostomi	11
Q5T871	6072	Eumetazoa	3
Q8IXL7	2759	Eukaryota	0
O95202	2759	Eukaryota	0
A8MZ59	9347	Eutheria	18
Q14872	2759	Eukaryota	0
Q9Y483	2759	Eukaryota	0
Q8NCE2	33208	Metazoa	2
Q9HBX8	2759	Eukaryota	0
Q7Z7J7	2759	Eukaryota	0
Q9H2C1	2759	Eukaryota	0
Q04760	2759	Eukaryota	0
Q68G74	2759	Eukaryota	0
P48742	2759	Eukaryota	0
Q7L985	2759	Eukaryota	0
Q9BT23	2759	Eukaryota	0
Q96GY3	33154	Opisthokonta	1
Q9HAP6	2759	Eukaryota	0
Q53G59	2759	Eukaryota	0
Q9H511	33154	Opisthokonta	1
Q96NJ5	2759	Eukaryota	0
Q8NEP7	6072	Eumetazoa	3
Q9C0H6	33208	Metazoa	2
Q2TBA0	2759	Eukaryota	0
Q9Y5W3	2759	Eukaryota	0
Q9UBX7	2759	Eukaryota	0
B2CW77	33208	Metazoa	2
P06870	2759	Eukaryota	0
Q4FZB7	33154	Opisthokonta	1
Q9HCE1	2759	Eukaryota	0
Q8IUC0	33208	Metazoa	2
Q9BYU5	6072	Eumetazoa	3
P0C7H8	6072	Eumetazoa	3
Q9BYR9	6072	Eumetazoa	3
Q9BYR2	2759	Eukaryota	0
Q8NCW0	2759	Eukaryota	0
P60370	2759	Eukaryota	0
P60409	7742	Vertebrata	8
P60412	2759	Eukaryota	0
O75676	2759	Eukaryota	0
P60985	40674	Mammalia	16
P30305	33154	Opisthokonta	1
Q9UBS0	2759	Eukaryota	0
Q13421	33208	Metazoa	2
Q7Z429	2759	Eukaryota	0
Q08380	33208	Metazoa	2
O95970	2759	Eukaryota	0
Q9BXB1	2759	Eukaryota	0
Q9NVR5	2759	Eukaryota	0
Q9HC36	2759	Eukaryota	0
Q6P1M3	33154	Opisthokonta	1
Q7Z745	2759	Eukaryota	0
Q8NDA8	2759	Eukaryota	0
A6NGR9	33208	Metazoa	2
Q9GZZ8	1437010	Boreoeutheria	19
O15439	2759	Eukaryota	0
O95255	2759	Eukaryota	0
Q9Y6N6	2759	Eukaryota	0
Q15012	33154	Opisthokonta	1
Q6PKG0	2759	Eukaryota	0
O95461	2759	Eukaryota	0
Q9BQE6	33213	Bilateria	4
Q86VQ0	2759	Eukaryota	0
A0A183	33213	Bilateria	4
Q9HCI7	33154	Opisthokonta	1
Q6UWW0	33213	Bilateria	4
Q6UWP7	2759	Eukaryota	0
Q6ZMR3	2759	Eukaryota	0
Q8N3X6	33154	Opisthokonta	1
P00338	2759	Eukaryota	0
O14960	6072	Eumetazoa	3
Q68G75	33208	Metazoa	2
Q96DT0	33154	Opisthokonta	1
Q96BZ8	2759	Eukaryota	0
Q96S19	33154	Opisthokonta	1
O75610	2759	Eukaryota	0
Q13615	2759	Eukaryota	0
Q9NYA4	2759	Eukaryota	0
Q92604	33154	Opisthokonta	1
Q9Y217	2759	Eukaryota	0
Q8N135	2759	Eukaryota	0
Q6UY18	2759	Eukaryota	0
Q2Q1W2	33154	Opisthokonta	1
P53671	2759	Eukaryota	0
P0CW20	117571	Euteleostomi	11
O75334	2759	Eukaryota	0
A6NK58	2759	Eukaryota	0
Q5VXI9	2759	Eukaryota	0
P00995	6072	Eumetazoa	3
Q8N5M9	2759	Eukaryota	0
Q86YT9	6072	Eumetazoa	3
Q96S16	33208	Metazoa	2
Q96N16	2759	Eukaryota	0
Q9H9V9	2759	Eukaryota	0
Q5VV43	33208	Metazoa	2
P17535	2759	Eukaryota	0
Q9HCM1	33208	Metazoa	2
Q5VZ46	6072	Eumetazoa	3
Q9BY89	33213	Bilateria	4
Q5JYT7	33213	Bilateria	4
P04264	2759	Eukaryota	0
Q5XKE5	2759	Eukaryota	0
P12035	2759	Eukaryota	0
Q14678	2759	Eukaryota	0
P22694	2759	Eukaryota	0
Q8N6L0	33154	Opisthokonta	1
Q92830	2759	Eukaryota	0
Q8IYT4	2759	Eukaryota	0
Q3ZCT8	2759	Eukaryota	0
Q96EK5	33208	Metazoa	2
Q8N5Z5	2759	Eukaryota	0
Q6PI47	33213	Bilateria	4
Q17RG1	2759	Eukaryota	0
Q9NZI2	2759	Eukaryota	0
Q96NX5	2759	Eukaryota	0
Q6PIL6	2759	Eukaryota	0
Q8WWG9	33213	Bilateria	4
Q96RP8	2759	Eukaryota	0
Q9UJ90	7776	Gnathostomata	9
Q9P0J7	33208	Metazoa	2
Q14721	2759	Eukaryota	0
O60928	2759	Eukaryota	0
P16389	2759	Eukaryota	0
Q13976	2759	Eukaryota	0
Q5JSQ8	9347	Eutheria	18
Q07666	33208	Metazoa	2
O15037	2759	Eukaryota	0
Q8NI77	2759	Eukaryota	0
O95239	2759	Eukaryota	0
Q2VIQ3	2759	Eukaryota	0
Q5T7B8	2759	Eukaryota	0
O75037	2759	Eukaryota	0
Q86VH2	2759	Eukaryota	0
Q9HAQ2	33208	Metazoa	2
Q9UJ96	2759	Eukaryota	0
Q14681	2759	Eukaryota	0
Q8WVF5	33213	Bilateria	4
Q03721	2759	Eukaryota	0
Q9UK17	2759	Eukaryota	0
Q2TAC6	2759	Eukaryota	0
Q12756	2759	Eukaryota	0
Q9H7L2	33213	Bilateria	4
O95235	33208	Metazoa	2
Q8IX03	2759	Eukaryota	0
Q7Z4S6	2759	Eukaryota	0
Q9ULI4	33208	Metazoa	2
Q99661	2759	Eukaryota	0
Q6PF18	2759	Eukaryota	0
Q5VZ52	33208	Metazoa	2
Q9UMN6	2759	Eukaryota	0
P01042	2759	Eukaryota	0
Q8NG31	33208	Metazoa	2
Q1ED39	33154	Opisthokonta	1
P45985	2759	Eukaryota	0
P05771	2759	Eukaryota	0
Q9BVA0	2759	Eukaryota	0
O15438	2759	Eukaryota	0
P24043	33208	Metazoa	2
O15091	2759	Eukaryota	0
P49006	33213	Bilateria	4
Q8N370	2759	Eukaryota	0
O95835	2759	Eukaryota	0
O43561	33213	Bilateria	4
Q9UIQ6	2759	Eukaryota	0
Q14739	2759	Eukaryota	0
Q5TA79	2759	Eukaryota	0
Q6XYB7	2759	Eukaryota	0
Q4G0X4	33511	Deuterostomia	5
Q7Z418	33213	Bilateria	4
Q86W47	2759	Eukaryota	0
P12277	2759	Eukaryota	0
P48547	2759	Eukaryota	0
Q9ULD8	2759	Eukaryota	0
Q5VWX1	33208	Metazoa	2
O75525	33208	Metazoa	2
Q9NZB8	2759	Eukaryota	0
O60870	2759	Eukaryota	0
Q6UWL6	33154	Opisthokonta	1
Q8N4N8	2759	Eukaryota	0
Q9NSK0	2759	Eukaryota	0
Q9UIH9	2759	Eukaryota	0
Q9P2G3	33213	Bilateria	4
Q5JT82	2759	Eukaryota	0
Q8WZ60	2759	Eukaryota	0
Q6TDP4	2759	Eukaryota	0
Q9NR64	33208	Metazoa	2
Q8NBE8	2759	Eukaryota	0
Q8NHV5	6072	Eumetazoa	3
P00540	33208	Metazoa	2
Q7RTY1	2759	Eukaryota	0
P50748	33208	Metazoa	2
Q9NQR1	33208	Metazoa	2
Q5T749	2759	Eukaryota	0
O14733	2759	Eukaryota	0
P11801	2759	Eukaryota	0
Q52LG2	33208	Metazoa	2
Q3LI76	33208	Metazoa	2
O94806	2759	Eukaryota	0
Q3LI62	207598	Homininae	27
Q6ZNG9	2759	Eukaryota	0
P60372	7742	Vertebrata	8
P60014	2759	Eukaryota	0
Q14558	2759	Eukaryota	0
Q2M385	33208	Metazoa	2
O76011	33154	Opisthokonta	1
Q92764	33154	Opisthokonta	1
O76014	33213	Bilateria	4
O76015	33213	Bilateria	4
Q14533	40674	Mammalia	16
Q9NSB4	2759	Eukaryota	0
P78385	40674	Mammalia	16
P78386	2759	Eukaryota	0
O43790	40674	Mammalia	16
Q15418	2759	Eukaryota	0
Q9UK32	2759	Eukaryota	0
P34949	2759	Eukaryota	0
Q9H2K0	2759	Eukaryota	0
P01566	33154	Opisthokonta	1
P08069	33208	Metazoa	2
O14920	33208	Metazoa	2
P35225	32523	Tetrapoda	14
Q8NI17	33208	Metazoa	2
P05019	6072	Eumetazoa	3
Q9NYY1	6072	Eumetazoa	3
P16871	33213	Bilateria	4
Q9UHA7	33213	Bilateria	4
Q9NZH7	33213	Bilateria	4
P32927	33213	Bilateria	4
Q96P70	2759	Eukaryota	0
Q9UI26	2759	Eukaryota	0
Q4KMZ1	33208	Metazoa	2
Q8N6M8	6072	Eumetazoa	3
Q8N0W5	33208	Metazoa	2
P51617	2759	Eukaryota	0
Q9Y616	2759	Eukaryota	0
Q92985	2759	Eukaryota	0
Q6UWN8	33213	Bilateria	4
Q96AZ6	2759	Eukaryota	0
P78411	2759	Eukaryota	0
P05106	2759	Eukaryota	0
Q9UKP3	2759	Eukaryota	0
Q8IYV9	33213	Bilateria	4
O60674	2759	Eukaryota	0
Q9H3H1	2759	Eukaryota	0
Q96G42	2759	Eukaryota	0
Q9Y2Y9	2759	Eukaryota	0
Q0D2K2	2759	Eukaryota	0
Q9P2N7	33208	Metazoa	2
Q8N4N3	7776	Gnathostomata	9
O43240	2759	Eukaryota	0
Q96AC6	2759	Eukaryota	0
Q9BVG8	2759	Eukaryota	0
Q86Z14	2759	Eukaryota	0
Q53GT1	7711	Chordata	6
O14686	2759	Eukaryota	0
P24723	2759	Eukaryota	0
Q05513	2759	Eukaryota	0
Q9Y664	33154	Opisthokonta	1
Q3LI77	33208	Metazoa	2
Q9BYR8	33213	Bilateria	4
Q9BYR7	33213	Bilateria	4
Q9BYQ9	9347	Eutheria	18
Q3LI66	33208	Metazoa	2
